event-id,visible,timestamp,location-long,location-lat,manually-marked-outlier,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
16309863,true,2003-06-19 22:37:00.000,7.14287074072594,46.9427284480519,,"radio-transmitter","Vespertilio murinus","#1918743","553","Parti-colored bat Safi Switzerland"
16309864,true,2003-06-19 23:00:00.000,7.09767765787731,46.9639976466915,,"radio-transmitter","Vespertilio murinus","#1918743","553","Parti-colored bat Safi Switzerland"
16309865,true,2003-06-19 23:10:00.000,7.13379446760827,46.9544076079732,,"radio-transmitter","Vespertilio murinus","#1918743","553","Parti-colored bat Safi Switzerland"
16309866,true,2003-06-19 23:59:00.000,7.14965807424233,46.937710864288,,"radio-transmitter","Vespertilio murinus","#1918743","553","Parti-colored bat Safi Switzerland"
16309867,true,2003-06-20 00:09:00.000,7.13532126735338,46.9344804032522,,"radio-transmitter","Vespertilio murinus","#1918743","553","Parti-colored bat Safi Switzerland"
16309868,true,2003-06-20 00:34:00.000,7.11698656564542,46.9175951224317,,"radio-transmitter","Vespertilio murinus","#1918743","553","Parti-colored bat Safi Switzerland"
16309782,true,2003-06-20 01:40:00.000,7.12657195867082,46.9321469089757,,"radio-transmitter","Vespertilio murinus","#1918743","553","Parti-colored bat Safi Switzerland"
16309869,true,2003-06-20 01:52:00.000,7.0617035067531,46.9178490987132,,"radio-transmitter","Vespertilio murinus","#1918743","553","Parti-colored bat Safi Switzerland"
16309783,true,2003-06-20 02:15:00.000,7.09123050255815,46.9262554565414,,"radio-transmitter","Vespertilio murinus","#1918743","553","Parti-colored bat Safi Switzerland"
16309784,true,2003-06-20 02:23:00.000,7.09012481882437,46.9171293033736,,"radio-transmitter","Vespertilio murinus","#1918743","553","Parti-colored bat Safi Switzerland"
16309785,true,2003-06-20 02:39:00.000,7.08468280124883,46.9080729715487,,"radio-transmitter","Vespertilio murinus","#1918743","553","Parti-colored bat Safi Switzerland"
16309786,true,2003-06-20 02:55:00.000,7.1260162948123,46.9183571164026,,"radio-transmitter","Vespertilio murinus","#1918743","553","Parti-colored bat Safi Switzerland"
16309787,true,2003-06-20 03:15:00.000,7.12495569539767,46.9219603993576,,"radio-transmitter","Vespertilio murinus","#1918743","553","Parti-colored bat Safi Switzerland"
16309788,true,2003-06-20 03:31:00.000,7.12437937242131,46.9278700526457,,"radio-transmitter","Vespertilio murinus","#1918743","553","Parti-colored bat Safi Switzerland"
16309789,true,2003-06-20 22:27:00.000,7.11532548507955,46.9316315958747,,"radio-transmitter","Vespertilio murinus","#1918743","553","Parti-colored bat Safi Switzerland"
16309790,true,2003-06-20 22:36:00.000,7.11547389761016,46.9296717100313,,"radio-transmitter","Vespertilio murinus","#1918743","553","Parti-colored bat Safi Switzerland"
16309791,true,2003-06-20 22:45:00.000,7.1174910880764,46.929735881012,,"radio-transmitter","Vespertilio murinus","#1918743","553","Parti-colored bat Safi Switzerland"
16309792,true,2003-06-20 22:53:00.000,7.1201597446347,46.9332536473693,,"radio-transmitter","Vespertilio murinus","#1918743","553","Parti-colored bat Safi Switzerland"
16309793,true,2003-06-20 23:01:00.000,7.12134470117636,46.9376120797538,,"radio-transmitter","Vespertilio murinus","#1918743","553","Parti-colored bat Safi Switzerland"
16309794,true,2003-06-20 23:10:00.000,7.11475630416757,46.9291326829578,,"radio-transmitter","Vespertilio murinus","#1918743","553","Parti-colored bat Safi Switzerland"
16309795,true,2003-06-20 23:34:00.000,7.11501573934544,46.9336852153475,,"radio-transmitter","Vespertilio murinus","#1918743","553","Parti-colored bat Safi Switzerland"
16309796,true,2003-06-20 23:42:00.000,7.1233556116358,46.9331959486175,,"radio-transmitter","Vespertilio murinus","#1918743","553","Parti-colored bat Safi Switzerland"
16309797,true,2003-06-20 23:53:00.000,7.1159817488124,46.92877639001,,"radio-transmitter","Vespertilio murinus","#1918743","553","Parti-colored bat Safi Switzerland"
16309798,true,2003-06-21 00:01:00.000,7.11684193046391,46.9252570131236,,"radio-transmitter","Vespertilio murinus","#1918743","553","Parti-colored bat Safi Switzerland"
16309799,true,2003-06-21 00:09:00.000,7.11123875499876,46.9437819283253,,"radio-transmitter","Vespertilio murinus","#1918743","553","Parti-colored bat Safi Switzerland"
16309800,true,2003-06-21 00:18:00.000,7.12085462815379,46.9279226354296,,"radio-transmitter","Vespertilio murinus","#1918743","553","Parti-colored bat Safi Switzerland"
